tahun,nama_provinsi,nama_kabupaten_kota,nama_kecamatan,nama_kelurahan,usia,jenis_kelamin,jumlah_penduduk
2021,DKI Jakarta,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,40-44,Laki-laki,4807
2021,DKI Jakarta,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,45-49,Laki-laki,4029
2021,DKI Jakarta,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,50-54,Laki-laki,3085
2021,DKI Jakarta,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,55-59,Laki-laki,2235
2021,DKI Jakarta,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,60-64,Laki-laki,1571
2021,DKI Jakarta,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,65-69,Laki-laki,868
2021,DKI Jakarta,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,70-74,Laki-laki,458
2021,DKI Jakarta,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,75+,Laki-laki,347
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,00-04,Laki-laki,637
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,05-09,Laki-laki,742
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,01-10,Laki-laki,787
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,15-19,Laki-laki,756
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,20-24,Laki-laki,792
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,25-29,Laki-laki,687
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,30-34,Laki-laki,762
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,35-39,Laki-laki,856
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,40-44,Laki-laki,819
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,45-49,Laki-laki,849
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,50-54,Laki-laki,749
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,55-59,Laki-laki,604
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,60-64,Laki-laki,439
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,65-69,Laki-laki,282
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,70-74,Laki-laki,173
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,75+,Laki-laki,186
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,00-04,Laki-laki,598
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,05-09,Laki-laki,795
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,01-10,Laki-laki,750
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,15-19,Laki-laki,764
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,20-24,Laki-laki,628
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,25-29,Laki-laki,647
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,30-34,Laki-laki,653
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,35-39,Laki-laki,887
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,40-44,Laki-laki,999
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,45-49,Laki-laki,877
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,50-54,Laki-laki,603
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,55-59,Laki-laki,469
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,60-64,Laki-laki,362
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,65-69,Laki-laki,321
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,70-74,Laki-laki,266
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,75+,Laki-laki,280
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,00-04,Laki-laki,1217
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,05-09,Laki-laki,1385
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,01-10,Laki-laki,1314
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,15-19,Laki-laki,1296
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,20-24,Laki-laki,1380
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,25-29,Laki-laki,1379
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,30-34,Laki-laki,1312
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,35-39,Laki-laki,1482
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,40-44,Laki-laki,1518
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,45-49,Laki-laki,1406
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,50-54,Laki-laki,1358
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,55-59,Laki-laki,989
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,60-64,Laki-laki,719
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,65-69,Laki-laki,466
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,70-74,Laki-laki,287
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,75+,Laki-laki,349
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,00-04,Laki-laki,1101
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,05-09,Laki-laki,1348
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,01-10,Laki-laki,1436
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,15-19,Laki-laki,1295
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,20-24,Laki-laki,1311
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,25-29,Laki-laki,1170
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,30-34,Laki-laki,1301
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,35-39,Laki-laki,1619
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,40-44,Laki-laki,1629
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,45-49,Laki-laki,1449
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,50-54,Laki-laki,1265
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,55-59,Laki-laki,932
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,60-64,Laki-laki,685
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,65-69,Laki-laki,519
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,70-74,Laki-laki,391
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,75+,Laki-laki,417
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,00-04,Laki-laki,969
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,05-09,Laki-laki,1147
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,01-10,Laki-laki,1057
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,15-19,Laki-laki,1004
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,20-24,Laki-laki,1009
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,25-29,Laki-laki,1056
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,30-34,Laki-laki,1195
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,35-39,Laki-laki,1458
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,40-44,Laki-laki,1531
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,45-49,Laki-laki,1274
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,50-54,Laki-laki,1026
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,55-59,Laki-laki,757
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,60-64,Laki-laki,465
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,65-69,Laki-laki,367
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,70-74,Laki-laki,278
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,75+,Laki-laki,295
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,00-04,Laki-laki,1483
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,05-09,Laki-laki,1926
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,01-10,Laki-laki,1840
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,15-19,Laki-laki,1676
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,20-24,Laki-laki,1611
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,25-29,Laki-laki,1587
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,30-34,Laki-laki,1692
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,35-39,Laki-laki,2317
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,40-44,Laki-laki,2204
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,45-49,Laki-laki,1877
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,50-54,Laki-laki,1441
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,55-59,Laki-laki,1091
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,60-64,Laki-laki,864
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,65-69,Laki-laki,645
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,70-74,Laki-laki,525
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,75+,Laki-laki,420
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,00-04,Laki-laki,1724
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,05-09,Laki-laki,2025
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,01-10,Laki-laki,1918
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,15-19,Laki-laki,1765
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,20-24,Laki-laki,1723
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,25-29,Laki-laki,1723
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,30-34,Laki-laki,1971
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,35-39,Laki-laki,2440
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,40-44,Laki-laki,2324
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,45-49,Laki-laki,1889
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,50-54,Laki-laki,1508
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,55-59,Laki-laki,1172
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,60-64,Laki-laki,884
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,65-69,Laki-laki,612
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,70-74,Laki-laki,375
2021,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,75+,Laki-laki,293
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,00-04,Laki-laki,475
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,05-09,Laki-laki,620
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,01-10,Laki-laki,613
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,15-19,Laki-laki,610
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,20-24,Laki-laki,641
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,25-29,Laki-laki,635
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,30-34,Laki-laki,620
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,35-39,Laki-laki,712
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,40-44,Laki-laki,690
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,45-49,Laki-laki,630
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,50-54,Laki-laki,580
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,55-59,Laki-laki,475
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,60-64,Laki-laki,460
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,65-69,Laki-laki,274
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,70-74,Laki-laki,182
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,75+,Laki-laki,211
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,00-04,Laki-laki,849
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,05-09,Laki-laki,982
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,01-10,Laki-laki,925
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,15-19,Laki-laki,893
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,20-24,Laki-laki,894
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,25-29,Laki-laki,920
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,30-34,Laki-laki,916
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,35-39,Laki-laki,1044
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,40-44,Laki-laki,997
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,45-49,Laki-laki,843
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,50-54,Laki-laki,768
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,55-59,Laki-laki,667
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,60-64,Laki-laki,504
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,65-69,Laki-laki,323
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,70-74,Laki-laki,173
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,75+,Laki-laki,155
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,00-04,Laki-laki,624
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,05-09,Laki-laki,705
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,01-10,Laki-laki,686
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,15-19,Laki-laki,704
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,20-24,Laki-laki,776
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,25-29,Laki-laki,696
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,30-34,Laki-laki,717
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,35-39,Laki-laki,821
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,40-44,Laki-laki,769
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,45-49,Laki-laki,771
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,50-54,Laki-laki,638
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,55-59,Laki-laki,634
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,60-64,Laki-laki,478
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,65-69,Laki-laki,369
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,70-74,Laki-laki,212
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,75+,Laki-laki,194
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,00-04,Laki-laki,438
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,05-09,Laki-laki,542
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,01-10,Laki-laki,564
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,15-19,Laki-laki,592
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,20-24,Laki-laki,603
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,25-29,Laki-laki,582
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,30-34,Laki-laki,562
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,35-39,Laki-laki,642
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,40-44,Laki-laki,693
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,45-49,Laki-laki,615
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,50-54,Laki-laki,554
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,55-59,Laki-laki,459
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,60-64,Laki-laki,349
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,65-69,Laki-laki,237
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,70-74,Laki-laki,168
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,75+,Laki-laki,140
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,00-04,Laki-laki,236
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,05-09,Laki-laki,291
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,01-10,Laki-laki,333
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,15-19,Laki-laki,287
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,20-24,Laki-laki,322
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,25-29,Laki-laki,304
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,30-34,Laki-laki,295
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,35-39,Laki-laki,358
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,40-44,Laki-laki,392
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,45-49,Laki-laki,322
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,50-54,Laki-laki,319
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,55-59,Laki-laki,283
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,60-64,Laki-laki,237
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,65-69,Laki-laki,191
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,70-74,Laki-laki,126
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,75+,Laki-laki,116
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,00-04,Laki-laki,723
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,05-09,Laki-laki,851
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,01-10,Laki-laki,835
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,15-19,Laki-laki,829
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,20-24,Laki-laki,794
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,25-29,Laki-laki,808
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,30-34,Laki-laki,836
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,35-39,Laki-laki,939
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,40-44,Laki-laki,936
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,45-49,Laki-laki,850
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,50-54,Laki-laki,721
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,55-59,Laki-laki,615
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,60-64,Laki-laki,453
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,65-69,Laki-laki,285
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,70-74,Laki-laki,154
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,75+,Laki-laki,135
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,00-04,Laki-laki,197
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,05-09,Laki-laki,237
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,01-10,Laki-laki,266
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,15-19,Laki-laki,300
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,20-24,Laki-laki,266
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,25-29,Laki-laki,274
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,30-34,Laki-laki,347
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,35-39,Laki-laki,363
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,40-44,Laki-laki,356
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,45-49,Laki-laki,301
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,50-54,Laki-laki,297
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,55-59,Laki-laki,278
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,60-64,Laki-laki,271
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,65-69,Laki-laki,250
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,70-74,Laki-laki,171
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,75+,Laki-laki,161
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,00-04,Laki-laki,428
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,05-09,Laki-laki,459
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,01-10,Laki-laki,494
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,15-19,Laki-laki,507
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,20-24,Laki-laki,498
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,25-29,Laki-laki,459
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,30-34,Laki-laki,466
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,35-39,Laki-laki,582
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,40-44,Laki-laki,573
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,45-49,Laki-laki,521
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,50-54,Laki-laki,468
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,55-59,Laki-laki,361
2021,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,60-64,Laki-laki,278
